index,season.episode,episode_name,text,total_votes,air_date,director,writer,character,director_index,writer_index,character_index,ave_emotion,ave_sentiment,ave_profanity,imdb_rating
35832,7.7,Christening,I am ready to love thy neighbor with these kind of discounts.,1668,11/4/2010,Alex Hardcastle,Peter Ocko,Dwight,1,39,9,0.03125,0.424264069,0,7.6
35833,7.7,Christening,Are you kidding me? Stop it.,1668,11/4/2010,Alex Hardcastle,Peter Ocko,Michael,1,39,19,0,0,0,7.6
35839,7.7,Christening,Cece went down.,1668,11/4/2010,Alex Hardcastle,Peter Ocko,Pam,1,39,23,0.03125,0.236289112,0,7.6
35864,7.7,Christening,I'll take a shirt.,1668,11/4/2010,Alex Hardcastle,Peter Ocko,Michael,1,39,19,0,0,0,7.6
35896,7.7,Christening,I know. Nobody I know would leave their jobs and friends and families to do manual labor for three months.,1668,11/4/2010,Alex Hardcastle,Peter Ocko,Girl,1,39,32,0,0.4,0,8.3
35898,7.7,Christening,"Just a heads up. Probably gonna be borrowing a few things. Uh, gonna need a contact lens case, some sunscreen, some sandals...",1668,11/4/2010,Alex Hardcastle,Peter Ocko,Andy,1,39,1,0,0,0,8.3
35937,7.7,Christening,"Hi. All right. Travel safe, Angela.",1668,11/4/2010,Alex Hardcastle,Peter Ocko,Jim,1,39,14,0,0,0,8.3
35956,7.8,Viewing Party,You did this?,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0,0.174622164,0,8.6
35961,7.8,Viewing Party,"Some events are so news worthy, so historic, that you have to stop everything to watch. Balloon Boy, Michael Jackson's funeral. Things that if you didn't see them live, you wouldn't really care that you didn't see them at all.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Jim,32,24,14,0,0,0,8.6
35965,7.8,Viewing Party,"I bet he's wishing he had a hybrid, right? Sixty miles to the gallon in the city.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Andy,32,24,1,0,0,0,8.6
35985,7.8,Viewing Party,Yeah it's a TV show...,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0.002678571,0.150312534,0,7.9
35995,7.8,Viewing Party,MMM MMM MM MM MM! Did you hear what I said? I'm a very busy man. I don't have time for your TV show.,1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.01171875,0.099177153,0,7.9
35996,7.8,Viewing Party,"If you break that girl's heart, I will kill you. It's just a figure of speech. But seriously, if you break that girl's heart I will literally kill you and your entire family.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.03125,0.375,0,7.9
36003,7.8,Viewing Party,"I'm joking. I'm kidding around! I'm not actually angry. I'm not busy at all, I'm not doing anything. And I know what Glee is, I'm a total Gleek.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.00625,0,0,7.9
36017,7.8,Viewing Party,You're having a party at Gabe's apartment?,1633,11/11/2010,Ken Whittingham,Jon Vitti,Andy,32,24,1,0.015,0.104385928,0,7.9
36018,7.8,Viewing Party,Mhmm! I'd love it if you were there.,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0,0,0,7.9
36024,7.8,Viewing Party,Why would I hide it!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0,0,0,7.9
36032,7.8,Viewing Party,"'Cause, you're the boss!",1633,11/11/2010,Ken Whittingham,Jon Vitti,Kevin,32,24,17,0,0,0,7.9
36035,7.8,Viewing Party,Uh huh...,1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0,-0.271108834,0,7.9
36036,7.8,Viewing Party,Look at the size of those wine glasses Michael!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0,0,0,7.9
36037,7.8,Viewing Party,Big...,1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.004464286,0,0,7.9
36039,7.8,Viewing Party,All right!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0,0,0,7.9
36045,7.8,Viewing Party,"Try and destroy the old ways, Gabe, well I will not let you.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0,0,0,7.9
36052,7.8,Viewing Party,"Cece, is reverse cycling, which means she sleeps all day and is up all night. Which basically means I'm up all day and I'm up all night. And if it doesn't stop soon, I am going to be up all night.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Pam,32,24,23,0,0,0,7.9
36054,7.8,Viewing Party,Who's that?,1633,11/11/2010,Ken Whittingham,Jon Vitti,Phyllis,32,24,25,0,0.565685425,0,7.9
36061,7.8,Viewing Party,It's a little loud...,1633,11/11/2010,Ken Whittingham,Jon Vitti,Gabe,32,24,11,0.014204545,0.048271209,0,7.9
36091,7.8,Viewing Party,,1633,11/11/2010,Ken Whittingham,Jon Vitti,Jim,32,24,14,0,-0.096464626,0,7.9
36101,7.8,Viewing Party,What?!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Oscar,32,24,22,0,0.8,0,7.9
36104,7.8,Viewing Party,This is why Erin! We're living it! Start recording now!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Oscar,32,24,22,0,0.353553391,0,7.9
36106,7.8,Viewing Party,"Okay, they did Blinded by the Light and they did it with an actual blind guy. Was it worth it Jim? 'Cause we missed it!",1633,11/11/2010,Ken Whittingham,Jon Vitti,Kelly,32,24,32,0,0,0,7.9
36116,7.8,Viewing Party,My nanny used to wear that.,1633,11/11/2010,Ken Whittingham,Jon Vitti,Andy,32,24,1,0,0,0,7.9
36118,7.8,Viewing Party,Look who I found!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Erin,32,24,10,0.0078125,-0.236289112,0,7.9
36119,7.8,Viewing Party,"Yeah, well I wasn't very hard to find.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.015625,0.5,0,7.9
36149,7.8,Viewing Party,What kind of pizza would you like?,1633,11/11/2010,Ken Whittingham,Jon Vitti,Jim,32,24,14,0.03125,0.30074694,0,7.9
36150,7.8,Viewing Party,Surprise me. No! Pepperoni.,1633,11/11/2010,Ken Whittingham,Jon Vitti,Dwight,32,24,9,0.009259259,-0.139380714,0,7.9
36164,7.8,Viewing Party,No!,1633,11/11/2010,Ken Whittingham,Jon Vitti,Andy,32,24,1,0.008928571,0,0,7.9
36181,7.8,Viewing Party,"No no no, don't. I will go talk to Angela.",1633,11/11/2010,Ken Whittingham,Jon Vitti,Pam,32,24,23,0,-0.327411798,0,7.9
36192,7.8,Viewing Party,Do you think that they've ever...,1633,11/11/2010,Ken Whittingham,Jon Vitti,Andy,32,24,1,0.01171875,0.07620843,0,7.9
36203,7.8,Viewing Party,Are you kidding me?,1633,11/11/2010,Ken Whittingham,Jon Vitti,Michael,32,24,19,0.003289474,0.25599249,0,7.9
36236,7.9,WUPHF.com,"Always have your back. So, any ideas on how we can get over this nine-day hump here?",1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0,-0.333333333,0,8
36244,7.9,WUPHF.com,"Yes, you have tapped this. Hard.",1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0,-0.307325787,0,8
36257,7.9,WUPHF.com,Drama Queen?,1598,11/18/2010,Danny Leiner,Aaron Shure,Meridith,14,1,32,0.005208333,-0.235636344,0,8
36258,7.9,WUPHF.com,Eating our private meal cooked by our private chef.,1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0,0,8
36267,7.9,WUPHF.com,That's-- the password. We're in.,1598,11/18/2010,Danny Leiner,Aaron Shure,Jim,14,1,14,0,0,0,8
36277,7.9,WUPHF.com,Morning.,1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0,0.334503296,0,8
36278,7.9,WUPHF.com,"You would. And if I were to call your house and ask for your wife, would I get through to you?",1598,11/18/2010,Danny Leiner,Aaron Shure,Angela,14,1,2,0.006944444,-0.093598208,0,8
36286,7.9,WUPHF.com,Help! Hello?! Oh! Help!,1598,11/18/2010,Danny Leiner,Aaron Shure,Kevin,14,1,17,0.002403846,0.161678624,0,8
36301,7.9,WUPHF.com,Thanks Erin.,1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0,0,8.2
36309,7.9,WUPHF.com,I don't wanna be a lousy snitch.,1598,11/18/2010,Danny Leiner,Aaron Shure,Erin,14,1,10,0,0,0,8.2
36320,7.9,WUPHF.com,"Oh... Uh, That's a lot of pressure. I--I'm gonna need some more time.",1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0,0,8.2
36322,7.9,WUPHF.com,You can't have it.,1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0,-0.353553391,0,8.2
36329,7.9,WUPHF.com,"Great, so we got our first offer to buy the company.",1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0.009375,0.113509618,0,8.2
36336,7.9,WUPHF.com,Gabe Lewis.,1598,11/18/2010,Danny Leiner,Aaron Shure,Gabe,14,1,11,0.083333333,0.433012702,0,8.2
36345,7.9,WUPHF.com,"Or we could do that together, if that sounds fun to you.",1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0,0,8.2
36355,7.9,WUPHF.com,"Roll in the hay, five dollars.",1598,11/18/2010,Danny Leiner,Aaron Shure,Dwight,14,1,9,0,0,0,8.2
36358,7.9,WUPHF.com,Mm-Hmm.,1598,11/18/2010,Danny Leiner,Aaron Shure,Angela,14,1,2,0,0,0,8.2
36367,7.9,WUPHF.com,"You met your commission cap last week. So from here until the end of the fiscal year, your commission will be zero.",1598,11/18/2010,Danny Leiner,Aaron Shure,Angela,14,1,2,0,0,0,8.2
36371,7.9,WUPHF.com,"Is this job really about the money for you, Jim? I mean, isn't this where you fell in love?",1598,11/18/2010,Danny Leiner,Aaron Shure,Gabe,14,1,11,0,0,0,8.2
36398,7.9,WUPHF.com,"Oh, God. Hold on to your wallets, ladies.",1598,11/18/2010,Danny Leiner,Aaron Shure,Phyliss,14,1,32,0.022727273,-0.109834957,0,8.2
36415,7.9,WUPHF.com,No.,1598,11/18/2010,Danny Leiner,Aaron Shure,Jim,14,1,14,0,0.353553391,0,8.2
36421,7.9,WUPHF.com,Check this out.,1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0.096464626,0,8.2
36431,7.9,WUPHF.com,"Ryan, just tell us your plan.",1598,11/18/2010,Danny Leiner,Aaron Shure,Pam,14,1,23,0.026041667,-0.588561808,0,8.2
36433,7.9,WUPHF.com,"Hey kids, was that fun?",1598,11/18/2010,Danny Leiner,Aaron Shure,Dwight,14,1,9,0,-0.366692007,0,8.2
36466,7.9,WUPHF.com,I help you with your things and you help me with my things.,1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0.043140292,0,8.2
36468,7.9,WUPHF.com,"I got this, it's okay. Don't worry about this.",1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0.0125,0.786616568,0,8.2
36474,7.9,WUPHF.com,"The domain name. Yeah, they do.",1598,11/18/2010,Danny Leiner,Aaron Shure,Ryan,14,1,27,0,0,0,8.2
36493,7.9,WUPHF.com,"I mean, I'm starting to think this guy is just trying to make money off the holiday.",1598,11/18/2010,Danny Leiner,Aaron Shure,Man,14,1,32,0,0,0,8.2
36496,7.9,WUPHF.com,Oh.,1598,11/18/2010,Danny Leiner,Aaron Shure,Angela,14,1,2,0,0,0,8.2
36498,7.9,WUPHF.com,"Mm. Yeah, so we can celebrate Thanksgiving-Me-Your-Money Day.",1598,11/18/2010,Danny Leiner,Aaron Shure,Angela,14,1,2,0,0,0,8.2
36499,7.9,WUPHF.com,That's humorous.,1598,11/18/2010,Danny Leiner,Aaron Shure,Man,14,1,32,0,0,0,8.2
36505,7.9,WUPHF.com,"We Don't? Well, why have I been separating the trash into whites and colors?",1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0.002717391,0,0,8.2
36509,7.9,WUPHF.com,"No, I won't even consider it.",1598,11/18/2010,Danny Leiner,Aaron Shure,Michael,14,1,19,0,0,0,8.2
36523,7.9,WUPHF.com,"Hey, back off. It's Solitare.",1598,11/18/2010,Danny Leiner,Aaron Shure,Meridith,14,1,32,0,0,0,8.2
36525,7.9,WUPHF.com,Talk to me.,1598,11/18/2010,Danny Leiner,Aaron Shure,Jim,14,1,14,0,0,0,8.2
36529,7.1,China,Hey Pam.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0,0,0,8.2
36540,7.1,China,"D-E-A. Oop, backspace. A. Dear.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0.010869565,-0.006243248,0,8.2
36543,7.1,China,"Umm, let me see.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0.03125,-0.548007755,0,8.2
36552,7.1,China,,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0.041666667,0.309807088,0,8.2
36558,7.1,China,Dwight said this entry was a waste of space.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Hank,9,19,12,0,0,0,8.2
36560,7.1,China,I would like a muffa du blueberry por favor.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Andy,9,19,1,0,0,0,8.2
36562,7.1,China,Eight dollars.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Hank,9,19,12,0.046875,-0.62412874,0,8.2
36568,7.1,China,"Mmhmm, China. China.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Michael,9,19,19,0.017857143,0.315052149,0,8.2
36570,7.1,China,How was the dentist?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Erin,9,19,10,0.002232143,0.225842577,0,8.2
36578,7.1,China,"Yeah, its where they make stuff.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Andy,9,19,1,0,0,0,8.2
36581,7.1,China,We have missiles too.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Oscar,9,19,22,0.025,-0.095086452,0,8.2
36587,7.1,China,What?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0.022727273,0.18309232,0,8.2
36590,7.1,China,"My whole life I believed that America was number one, that was the saying. Not America is number two. England is number two. China should be like eight.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Michael,9,19,19,0,0,0,8.2
36603,7.1,China,Don't... I...,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Michael,9,19,19,0,0.436549064,0,8.2
36604,7.1,China,No.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Darryl,9,19,6,0,0.565685425,0,8.2
36614,7.1,China,Don't tell me how to do my business.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Stanley,9,19,28,0,-0.194184016,0,8.2
36616,7.1,China,"Stanley, as a fellow Dunder Mifflin employee I feel for you. But, like you, I am completely powerless to the whims of the new building owner.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0,0,0,8.2
36624,7.1,China,"Are you just gonna sit there, Office Administrator, or are you going to do something?",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Stanley,9,19,28,0,0,0,8.2
36628,7.1,China,"Pam, when I'm sitting at this desk, I'm a salesman. If you wanna talk to the new building owner, you should call Nate and schedule and appointment.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0.0078125,-0.157526075,0,8.2
36640,7.1,China,"Hey, I would just love to schedule a meeting today with Dwight.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0,0,0,8.2
36673,7.1,China,Why not just go one for the year?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Stanley,9,19,28,0.008333333,-0.019925647,0,8.2
36675,7.1,China,It's too big of a pill to swallow.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Kevin,9,19,17,0.0625,-0.375,0,8.2
36691,7.1,China,Where are you getting this information?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Oscar,9,19,22,0,0,0,8.2
36723,7.1,China,Yup.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0,0,0,8.2
36730,7.1,China,They're not of Cece.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0,0,0,8.2
36736,7.1,China,Is the nail place Koreans or whites?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Kelly,9,19,32,0,0,0,8.2
36768,7.1,China,I said see you later building.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Kevin,9,19,17,0,-0.111803399,0,8.2
36778,7.1,China,Coffee Jim.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Michael,9,19,19,0,0.24196116,0,8.3
36794,7.1,China,Why do you even need soap? Are you that bad at going to the bathroom?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0,0.176317381,0,8.3
36797,7.1,China,"That's a sad story. I have another one. We move, the other tenants follow, the bank takes the building, takes your farm, takes your car and beats the crap out of you. Penniless, you die, and my daughter Cece dances on your grave... fully clothed.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Pam,9,19,23,0,0,0,8.3
36825,7.1,China,Yeah?,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Passer-by,9,19,32,0.009615385,0.620258919,0,8.3
36828,7.1,China,I'm Pam.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Passer-by,9,19,32,0,0,0,8.3
36829,7.1,China,Oh.,1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0.041666667,0.317249849,0,8.3
36832,7.1,China,"Oh, that's fine.",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Passer-by,9,19,32,0,0,0,8.3
36833,7.1,China,"So, okay. You're not a liar too are you?",1661,12/2/2010,Charles McDougall,Halsted Sullivan;Warren Lieberstein,Dwight,9,19,9,0,0,0,8.3
36839,7.11,Classy Christmas (Parts 1&2),Okay... Holly's back.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Jim,42,34,14,0.002840909,0.164660571,0,7.9
36848,7.11,Classy Christmas (Parts 1&2),"Oh no, not the huggy monster! I don't wanna die! I don't wanna die! I don't wanna die! Wow. Well, everybody, you remember Holly.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Michael,42,34,19,0,-0.218274532,0,7.9
36851,7.11,Classy Christmas (Parts 1&2),Hi.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Holly,42,34,32,0,0.268328157,0,7.9
36855,7.11,Classy Christmas (Parts 1&2),Mmhmm.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Angela,42,34,2,0,0,0,7.9
36869,7.11,Classy Christmas (Parts 1&2),"Oh, it's so nice to be back. It looks beautiful in here. Super classy. It's like a party for limousine drivers.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Holly,42,34,32,0,0,0,7.9
36872,7.11,Classy Christmas (Parts 1&2),"Well, you came on the day of our Christmas party.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Michael,42,34,19,0,0,0,7.9
36875,7.11,Classy Christmas (Parts 1&2),"Oh, it's fabulous. I love what you did.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Holly,42,34,32,0,-0.157526075,0,7.9
36879,7.11,Classy Christmas (Parts 1&2),No. You tell me why my kid is 17 and still can't read.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Meredith,42,34,18,0,0.25,0,7.9
36895,7.11,Classy Christmas (Parts 1&2),"Um, also, Erin is jumping way too early. She's on the ground by 'three'.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Nate,42,34,20,0,-0.25,0,8
36900,7.11,Classy Christmas (Parts 1&2),"And you know those annoying geese at the park? Well, he's helping eradicate them as well. I mean, I think they've really become a pest.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Angela,42,34,2,0.044642857,-0.170084013,0,8
36902,7.11,Classy Christmas (Parts 1&2),Oh...,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Holly,42,34,32,0.006944444,0.391349838,0,8
36903,7.11,Classy Christmas (Parts 1&2),Annoying.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Meredith,42,34,18,0,0,0,8
36920,7.11,Classy Christmas (Parts 1&2),Why?,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Holly,42,34,32,0,0,0,8
36945,7.11,Classy Christmas (Parts 1&2),"Michael, wait!",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Pam,42,34,23,0.020833333,0.436280753,0,8
36954,7.11,Classy Christmas (Parts 1&2),"Yup. I read this story about a woman who slipped on some black ice, and she hit her head and went into a coma forever. And then every day, her husband went and visited her in the hospital until she died.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Michael,42,34,19,0,0,0,8
36961,7.11,Classy Christmas (Parts 1&2),"Good for you. Angela, lay it on me. What's the problem?",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Michael,42,34,19,0,0,0,8
36978,7.11,Classy Christmas (Parts 1&2),No.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Michael,42,34,19,0.004807692,0.136421582,0,8
36984,7.11,Classy Christmas (Parts 1&2),I surrender.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Jim,42,34,14,0.0375,0.603738354,0,8
36998,7.11,Classy Christmas (Parts 1&2),"I just, no, she be talking to your mom or something. This is my daughter too, Justine! You seem to think, oh... pick a damn tree already.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Darryl,42,34,6,0,0,0,8
37006,7.11,Classy Christmas (Parts 1&2),"Yeah, I don't even have a laptop.",2138,12/9/2010,Rainn Wilson,Mindy Kaling,Phyllis,42,34,25,0.020833333,0,0,8
37013,7.11,Classy Christmas (Parts 1&2),Her mom wants me to take her to mass. I guess that's something to do.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Darryl,42,34,6,0,0,0,8
37025,7.11,Classy Christmas (Parts 1&2),Yes.,2138,12/9/2010,Rainn Wilson,Mindy Kaling,Andy,42,34,1,0,0,0,8
